CRS_NUM,Position,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,NC,I,W,RP,SP,WU
102,Not Faculty (TA/GA/Other),0.04285714285714286,0.05714285714285714,0.08571428571428572,0.1,0.0,0.02857142857142857,0.08571428571428572,0.0,0.0,0.14285714285714285,0.0,0.45714285714285713,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Not Faculty (TA/GA/Other),0.075,0.0375,0.0375,0.0375,0.025,0.075,0.025,0.0625,0.05,0.0375,0.0125,0.2375,0.0,0.0125,0.0,0.0125,0.0,0.0,0.2625
102,Not Faculty (TA/GA/Other),0.11363636363636363,0.09090909090909091,0.06818181818181818,0.06818181818181818,0.13636363636363635,0.022727272727272728,0.20454545454545456,0.045454545454545456,0.0,0.11363636363636363,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.11363636363636363
102,Not Faculty (TA/GA/Other),0.04878048780487805,0.04878048780487805,0.0,0.0,0.0,0.07317073170731707,0.07317073170731707,0.07317073170731707,0.04878048780487805,0.12195121951219512,0.024390243902439025,0.4634146341463415,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,0.0
102,Not Faculty (TA/GA/Other),0.11764705882352941,0.058823529411764705,0.032679738562091505,0.06535947712418301,0.026143790849673203,0.0196078431372549,0.1437908496732026,0.058823529411764705,0.05228758169934641,0.05228758169934641,0.0,0.24183006535947713,0.0,0.0,0.0,0.013071895424836602,0.0,0.0,0.11764705882352941
102,Not Faculty (TA/GA/Other),0.3023255813953488,0.046511627906976744,0.09302325581395349,0.16279069767441862,0.11627906976744186,0.0,0.13953488372093023,0.023255813953488372,0.0,0.06976744186046512,0.0,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Adjunct,0.09836065573770492,0.06557377049180328,0.03278688524590164,0.08196721311475409,0.01639344262295082,0.08196721311475409,0.16393442622950818,0.08196721311475409,0.06557377049180328,0.03278688524590164,0.0,0.2786885245901639,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Not Faculty (TA/GA/Other),0.21176470588235294,0.07058823529411765,0.03529411764705882,0.11764705882352941,0.09411764705882353,0.08235294117647059,0.2,0.0,0.011764705882352941,0.023529411764705882,0.03529411764705882,0.03529411764705882,0.011764705882352941,0.0,0.0,0.023529411764705882,0.0,0.0,0.047058823529411764
102,Adjunct,0.045454545454545456,0.0,0.022727272727272728,0.0,0.0,0.06818181818181818,0.09090909090909091,0.0,0.0,0.06818181818181818,0.0,0.6818181818181818,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0
102,Not Faculty (TA/GA/Other),0.027777777777777776,0.013888888888888888,0.027777777777777776,0.041666666666666664,0.013888888888888888,0.027777777777777776,0.2222222222222222,0.0,0.0,0.20833333333333334,0.0,0.4027777777777778,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,0.0
102,On Tenure Track,0.04395604395604396,0.03296703296703297,0.03296703296703297,0.038461538461538464,0.07142857142857142,0.038461538461538464,0.07142857142857142,0.0,0.027472527472527472,0.054945054945054944,0.09340659340659341,0.15384615384615385,0.0,0.0,0.0,0.005494505494505495,0.0,0.0,0.33516483516483514
102,Tenure,0.0975609756097561,0.0,0.07317073170731707,0.07317073170731707,0.07317073170731707,0.0,0.14634146341463414,0.0,0.07317073170731707,0.024390243902439025,0.024390243902439025,0.0975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.3170731707317073
102,Tenure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,On Tenure Track,0.06432748538011696,0.029239766081871343,0.03508771929824561,0.08187134502923976,0.023391812865497075,0.03508771929824561,0.10526315789473684,0.07017543859649122,0.04678362573099415,0.12280701754385964,0.005847953216374269,0.3157894736842105,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.04678362573099415
102,Not Faculty (TA/GA/Other),0.06578947368421052,0.02631578947368421,0.05263157894736842,0.14473684210526316,0.013157894736842105,0.07894736842105263,0.19736842105263158,0.0,0.0,0.2236842105263158,0.0,0.19736842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Adjunct,0.1111111111111111,0.0,0.05555555555555555,0.1388888888888889,0.05555555555555555,0.08333333333333333,0.1388888888888889,0.0,0.0,0.08333333333333333,0.0,0.3055555555555556,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0
102,Not Faculty (TA/GA/Other),0.0847457627118644,0.0,0.06779661016949153,0.1016949152542373,0.0,0.05084745762711865,0.15254237288135594,0.0,0.0,0.2542372881355932,0.0,0.2711864406779661,0.0,0.0,0.0,0.0,0.0,0.0,0.01694915254237288
102,Not Faculty (TA/GA/Other),0.047619047619047616,0.047619047619047616,0.0,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.09523809523809523,0.023809523809523808,0.0,0.16666666666666666,0.0,0.40476190476190477,0.0,0.0,0.0,0.0,0.0,0.0,0.11904761904761904
102,Not Faculty (TA/GA/Other),0.027777777777777776,0.05555555555555555,0.027777777777777776,0.05555555555555555,0.0,0.08333333333333333,0.05555555555555555,0.05555555555555555,0.0,0.2777777777777778,0.0,0.3055555555555556,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.027777777777777776
102,Not Faculty (TA/GA/Other),0.044444444444444446,0.0,0.06666666666666667,0.08888888888888889,0.0,0.08888888888888889,0.08888888888888889,0.0,0.0,0.17777777777777778,0.0,0.4222222222222222,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0
102,Not Faculty (TA/GA/Other),0.043478260869565216,0.021739130434782608,0.021739130434782608,0.10869565217391304,0.021739130434782608,0.0,0.10869565217391304,0.0,0.0,0.08695652173913043,0.043478260869565216,0.41304347826086957,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.10869565217391304
102,Not Faculty (TA/GA/Other),0.03982300884955752,0.022123893805309734,0.01327433628318584,0.048672566371681415,0.022123893805309734,0.03982300884955752,0.10176991150442478,0.008849557522123894,0.030973451327433628,0.0752212389380531,0.008849557522123894,0.19911504424778761,0.28761061946902655,0.084070796460177,0.0,0.004424778761061947,0.0,0.0,0.01327433628318584
102,Not Faculty (TA/GA/Other),0.02702702702702703,0.02702702702702703,0.0,0.0,0.05405405405405406,0.02702702702702703,0.1891891891891892,0.0,0.0,0.2972972972972973,0.0,0.35135135135135137,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0
102,Not Faculty (TA/GA/Other),0.025,0.0,0.0,0.0,0.0,0.025,0.05,0.0,0.025,0.05,0.0,0.375,0.0,0.0,0.0,0.025,0.0,0.0,0.425
102,Not Faculty (TA/GA/Other),0.052,0.004,0.032,0.084,0.016,0.044,0.096,0.0,0.0,0.24,0.0,0.336,0.0,0.0,0.0,0.004,0.0,0.0,0.092
102,Not Faculty (TA/GA/Other),0.05128205128205128,0.05128205128205128,0.10256410256410256,0.05128205128205128,0.02564102564102564,0.05128205128205128,0.1282051282051282,0.0,0.0,0.15384615384615385,0.02564102564102564,0.358974358974359,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Not Faculty (TA/GA/Other),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59375,0.40625,0.0,0.0,0.0,0.0,0.0
102,Not Faculty (TA/GA/Other),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8951612903225806,0.10483870967741936,0.0,0.0,0.0,0.0,0.0
102,Adjunct,0.07092198581560284,0.0,0.0,0.12411347517730496,0.0,0.0,0.18439716312056736,0.0,0.0,0.1524822695035461,0.0,0.4645390070921986,0.0,0.0,0.0,0.0035460992907801418,0.0,0.0,0.0
102,Not Faculty (TA/GA/Other),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8320610687022901,0.16793893129770993,0.0,0.0,0.0,0.0,0.0
102,Not Faculty (TA/GA/Other),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8064516129032258,0.1935483870967742,0.0,0.0,0.0,0.0,0.0
102,Not Faculty (TA/GA/Other),0.022900763358778626,0.0,0.0,0.0,0.007633587786259542,0.030534351145038167,0.04580152671755725,0.0,0.0,0.061068702290076333,0.0,0.11450381679389313,0.5801526717557252,0.1297709923664122,0.0,0.007633587786259542,0.0,0.0,0.0
102,Adjunct,0.0990990990990991,0.036036036036036036,0.02702702702702703,0.10810810810810811,0.05405405405405406,0.009009009009009009,0.09009009009009009,0.04504504504504504,0.0,0.15315315315315314,0.0,0.3783783783783784,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Adjunct,0.07784431137724551,0.017964071856287425,0.011976047904191617,0.16766467065868262,0.005988023952095809,0.011976047904191617,0.1377245508982036,0.005988023952095809,0.0,0.4431137724550898,0.0,0.11976047904191617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Not Faculty (TA/GA/Other),0.0027548209366391185,0.0,0.0027548209366391185,0.011019283746556474,0.0,0.0,0.011019283746556474,0.0,0.0,0.03305785123966942,0.0,0.0440771349862259,0.7713498622589532,0.1184573002754821,0.0,0.005509641873278237,0.0,0.0,0.0
102,Not Faculty (TA/GA/Other),0.18421052631578946,0.0,0.13157894736842105,0.10526315789473684,0.0,0.02631578947368421,0.02631578947368421,0.0,0.39473684210526316,0.05263157894736842,0.0,0.07894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Not Faculty (TA/GA/Other),0.0,0.0,0.029411764705882353,0.0,0.0,0.029411764705882353,0.08823529411764706,0.0,0.0,0.3235294117647059,0.0,0.5,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0
102,Not Faculty (TA/GA/Other),0.06060606060606061,0.0,0.0,0.18181818181818182,0.030303030303030304,0.0,0.21212121212121213,0.0,0.0,0.06060606060606061,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Not Faculty (TA/GA/Other),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6633663366336634,0.32673267326732675,0.0,0.009900990099009901,0.0,0.0,0.0
102,Not Faculty (TA/GA/Other),0.10185185185185185,0.009259259259259259,0.046296296296296294,0.08333333333333333,0.037037037037037035,0.06481481481481481,0.1574074074074074,0.0,0.037037037037037035,0.12037037037037036,0.018518518518518517,0.32407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Not Faculty (TA/GA/Other),0.0,0.0,0.0,0.1282051282051282,0.0,0.0,0.2564102564102564,0.0,0.0,0.05128205128205128,0.0,0.5641025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Not Faculty (TA/GA/Other),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8536585365853658,0.14634146341463414,0.0,0.0,0.0,0.0,0.0
102,Not Faculty (TA/GA/Other),0.07407407407407407,0.0,0.024691358024691357,0.09876543209876543,0.0,0.037037037037037035,0.1728395061728395,0.0,0.0,0.19753086419753085,0.0,0.3950617283950617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Not Faculty (TA/GA/Other),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9382716049382716,0.04938271604938271,0.0,0.012345679012345678,0.0,0.0,0.0
102,Not Faculty (TA/GA/Other),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9009009009009009,0.0990990990990991,0.0,0.0,0.0,0.0,0.0
102,Adjunct,0.06756756756756757,0.0,0.013513513513513514,0.06756756756756757,0.05405405405405406,0.0,0.1891891891891892,0.013513513513513514,0.0,0.14864864864864866,0.0,0.2702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.17567567567567569
102,Not Faculty (TA/GA/Other),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7901234567901234,0.20987654320987653,0.0,0.0,0.0,0.0,0.0
102,Adjunct,0.046413502109704644,0.02109704641350211,0.04219409282700422,0.06329113924050633,0.016877637130801686,0.05063291139240506,0.11814345991561181,0.0,0.0,0.24472573839662448,0.0,0.3924050632911392,0.0,0.0,0.0,0.004219409282700422,0.0,0.0,0.0
102,Not Faculty (TA/GA/Other),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7888888888888889,0.2,0.0,0.011111111111111112,0.0,0.0,0.0
102,Not Faculty (TA/GA/Other),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9425287356321839,0.04597701149425287,0.0,0.011494252873563218,0.0,0.0,0.0
102,Not Faculty (TA/GA/Other),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
102,Not Faculty (TA/GA/Other),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6986301369863014,0.3013698630136986,0.0,0.0,0.0,0.0,0.0
102,Not Faculty (TA/GA/Other),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8545454545454545,0.1393939393939394,0.0,0.006060606060606061,0.0,0.0,0.0
102,Not Faculty (TA/GA/Other),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.868421052631579,0.13157894736842105,0.0,0.0,0.0,0.0,0.0
102,Not Faculty (TA/GA/Other),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.725,0.26666666666666666,0.0,0.008333333333333333,0.0,0.0,0.0
102,Not Faculty (TA/GA/Other),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8028169014084507,0.18309859154929578,0.0,0.014084507042253521,0.0,0.0,0.0
102,Not Faculty (TA/GA/Other),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7027027027027027,0.2972972972972973,0.0,0.0,0.0,0.0,0.0
102,Not Faculty (TA/GA/Other),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.058823529411764705,0.0,0.0,0.0,0.0,0.0
102,Adjunct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7037037037037037,0.2962962962962963,0.0,0.0,0.0,0.0,0.0
102,Not Faculty (TA/GA/Other),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8099173553719008,0.19008264462809918,0.0,0.0,0.0,0.0,0.0
102,Not Faculty (TA/GA/Other),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
102,Not Faculty (TA/GA/Other),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.684931506849315,0.3150684931506849,0.0,0.0,0.0,0.0,0.0
102,Not Faculty (TA/GA/Other),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7368421052631579,0.25,0.0,0.013157894736842105,0.0,0.0,0.0
102,Not Faculty (TA/GA/Other),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9634146341463414,0.036585365853658534,0.0,0.0,0.0,0.0,0.0
102,Not Faculty (TA/GA/Other),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7733333333333333,0.22666666666666666,0.0,0.0,0.0,0.0,0.0
102,Not Faculty (TA/GA/Other),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.725925925925926,0.25925925925925924,0.0,0.014814814814814815,0.0,0.0,0.0
102,Not Faculty (TA/GA/Other),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9714285714285714,0.02857142857142857,0.0,0.0,0.0,0.0,0.0
102,Not Faculty (TA/GA/Other),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6571428571428571,0.34285714285714286,0.0,0.0,0.0,0.0,0.0
102,Adjunct,0.05303030303030303,0.0,0.0,0.12121212121212122,0.0,0.0,0.17676767676767677,0.0,0.0,0.21464646464646464,0.0,0.42676767676767674,0.0,0.0,0.0,0.007575757575757576,0.0,0.0,0.0
102,Adjunct,0.03608247422680412,0.020618556701030927,0.041237113402061855,0.09278350515463918,0.02577319587628866,0.03608247422680412,0.13917525773195877,0.005154639175257732,0.005154639175257732,0.15463917525773196,0.0,0.4381443298969072,0.0,0.0,0.005154639175257732,0.0,0.0,0.0,0.0
102,Not Faculty (TA/GA/Other),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8493150684931506,0.1506849315068493,0.0,0.0,0.0,0.0,0.0
102,Adjunct,0.018867924528301886,0.0,0.03773584905660377,0.09433962264150944,0.0,0.03773584905660377,0.09433962264150944,0.0,0.0,0.24528301886792453,0.0,0.4528301886792453,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0
102,Not Faculty (TA/GA/Other),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.921875,0.07291666666666667,0.0,0.005208333333333333,0.0,0.0,0.0
102,Adjunct,0.08955223880597014,0.14925373134328357,0.208955223880597,0.11940298507462686,0.07462686567164178,0.1791044776119403,0.05970149253731343,0.05970149253731343,0.0,0.029850746268656716,0.014925373134328358,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Not Faculty (TA/GA/Other),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7972972972972973,0.1891891891891892,0.0,0.013513513513513514,0.0,0.0,0.0
102,Not Faculty (TA/GA/Other),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7066666666666667,0.28,0.0,0.013333333333333334,0.0,0.0,0.0
102,Not Faculty (TA/GA/Other),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8947368421052632,0.07894736842105263,0.0,0.02631578947368421,0.0,0.0,0.0
102,Adjunct,0.031914893617021274,0.010638297872340425,0.0,0.031914893617021274,0.05319148936170213,0.02127659574468085,0.1595744680851064,0.0425531914893617,0.0,0.031914893617021274,0.0,0.5957446808510638,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0
103,Tenure,0.15151515151515152,0.12121212121212122,0.0,0.24242424242424243,0.15151515151515152,0.18181818181818182,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06060606060606061
103,Tenure,0.1891891891891892,0.05405405405405406,0.0472972972972973,0.16891891891891891,0.04054054054054054,0.02702702702702703,0.18243243243243243,0.04054054054054054,0.0,0.07432432432432433,0.006756756756756757,0.16891891891891891,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Tenure,0.1903584672435105,0.023485784919653894,0.030902348578491966,0.207663782447466,0.009888751545117428,0.0173053152039555,0.18294190358467244,0.0,0.0,0.10754017305315204,0.0,0.10135970333745364,0.0,0.0,0.0012360939431396785,0.003708281829419036,0.0,0.0,0.12360939431396786
103,Adjunct,0.18110236220472442,0.06299212598425197,0.07874015748031496,0.2992125984251969,0.07874015748031496,0.047244094488188976,0.13385826771653545,0.0,0.0,0.031496062992125984,0.0,0.007874015748031496,0.0,0.0,0.0,0.0,0.0,0.0,0.07874015748031496
103,Adjunct,0.0,0.0136986301369863,0.0410958904109589,0.0410958904109589,0.0,0.0821917808219178,0.0410958904109589,0.0,0.0,0.0136986301369863,0.0,0.7534246575342466,0.0,0.0,0.0136986301369863,0.0,0.0,0.0,0.0
103,Adjunct,0.10236220472440945,0.10236220472440945,0.07086614173228346,0.06299212598425197,0.11811023622047244,0.07874015748031496,0.11023622047244094,0.06299212598425197,0.007874015748031496,0.08661417322834646,0.007874015748031496,0.18110236220472442,0.0,0.0,0.0,0.007874015748031496,0.0,0.0,0.0
103,Tenure,0.19626168224299065,0.028037383177570093,0.037383177570093455,0.14953271028037382,0.0,0.009345794392523364,0.16822429906542055,0.0,0.0,0.14953271028037382,0.0,0.056074766355140186,0.0,0.0,0.0,0.0,0.0,0.0,0.205607476635514
103,Adjunct,0.11188811188811189,0.06993006993006994,0.08391608391608392,0.06993006993006994,0.09090909090909091,0.11888111888111888,0.09090909090909091,0.0,0.0,0.1048951048951049,0.0,0.24475524475524477,0.0,0.0,0.0,0.013986013986013986,0.0,0.0,0.0
103,On Tenure Track,0.08645533141210375,0.043227665706051875,0.12103746397694524,0.14985590778097982,0.04899135446685879,0.07780979827089338,0.17002881844380405,0.011527377521613832,0.0,0.08069164265129683,0.0,0.13544668587896252,0.002881844380403458,0.0,0.0,0.008645533141210375,0.0,0.0,0.06340057636887608
103,Adjunct,0.20614035087719298,0.017543859649122806,0.0,0.2543859649122807,0.021929824561403508,0.013157894736842105,0.2412280701754386,0.0,0.0,0.2236842105263158,0.0,0.013157894736842105,0.0,0.0,0.008771929824561403,0.0,0.0,0.0,0.0
103,Adjunct,0.05056179775280899,0.0,0.028089887640449437,0.10112359550561797,0.056179775280898875,0.07303370786516854,0.2808988764044944,0.028089887640449437,0.0056179775280898875,0.06179775280898876,0.0056179775280898875,0.25280898876404495,0.0,0.0,0.0,0.016853932584269662,0.0,0.0,0.03932584269662921
103,Adjunct,0.013888888888888888,0.0,0.0,0.05555555555555555,0.0,0.0,0.18055555555555555,0.0,0.0,0.125,0.0,0.5277777777777778,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,0.08333333333333333
103,Adjunct,0.02097902097902098,0.006993006993006993,0.027972027972027972,0.13286713286713286,0.0,0.055944055944055944,0.24475524475524477,0.0,0.0,0.1258741258741259,0.0,0.3006993006993007,0.0,0.0,0.0,0.013986013986013986,0.0,0.0,0.06993006993006994
103,Adjunct,0.014925373134328358,0.007462686567164179,0.029850746268656716,0.08208955223880597,0.022388059701492536,0.029850746268656716,0.14925373134328357,0.0,0.0,0.1044776119402985,0.0,0.2537313432835821,0.0,0.0,0.007462686567164179,0.007462686567164179,0.0,0.0,0.291044776119403
103,Adjunct,0.05194805194805195,0.07792207792207792,0.025974025974025976,0.07792207792207792,0.06493506493506493,0.03896103896103896,0.22077922077922077,0.0,0.03896103896103896,0.19480519480519481,0.0,0.03896103896103896,0.0,0.0,0.0,0.0,0.0,0.0,0.16883116883116883
103,Adjunct,0.07142857142857142,0.09523809523809523,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.047619047619047616,0.11904761904761904,0.0,0.0,0.11904761904761904,0.0,0.2619047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Not Faculty (TA/GA/Other),0.09333333333333334,0.03333333333333333,0.006666666666666667,0.06,0.0,0.03333333333333333,0.02,0.0,0.02666666666666667,0.013333333333333334,0.006666666666666667,0.04666666666666667,0.3933333333333333,0.25333333333333335,0.0,0.013333333333333334,0.0,0.0,0.0
103,Adjunct,0.15658362989323843,0.03914590747330961,0.06761565836298933,0.20640569395017794,0.03914590747330961,0.021352313167259787,0.11387900355871886,0.0,0.0,0.0711743772241993,0.0,0.26334519572953735,0.0,0.0,0.0,0.014234875444839857,0.0,0.0,0.0035587188612099642
103,Adjunct,0.11549295774647887,0.05352112676056338,0.10140845070422536,0.08169014084507042,0.10985915492957747,0.07605633802816901,0.14929577464788732,0.0,0.0,0.1323943661971831,0.0,0.17746478873239438,0.0,0.0,0.0,0.0028169014084507044,0.0,0.0,0.0
103,Adjunct,0.21428571428571427,0.0,0.017857142857142856,0.16071428571428573,0.0,0.05357142857142857,0.125,0.0,0.07142857142857142,0.05357142857142857,0.0,0.25,0.0,0.0,0.0,0.05357142857142857,0.0,0.0,0.0
103,Not Faculty (TA/GA/Other),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
103,Not Faculty (TA/GA/Other),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6635514018691588,0.3364485981308411,0.0,0.0,0.0,0.0,0.0
103,Tenure,0.1125,0.0859375,0.0734375,0.1125,0.128125,0.11875,0.125,0.0,0.0203125,0.0578125,0.028125,0.034375,0.0,0.0,0.0,0.00625,0.0,0.0,0.096875
103,Tenure,0.09027777777777778,0.041666666666666664,0.027777777777777776,0.09027777777777778,0.05555555555555555,0.04861111111111111,0.3263888888888889,0.006944444444444444,0.0,0.1736111111111111,0.0,0.11805555555555555,0.0,0.0,0.006944444444444444,0.013888888888888888,0.0,0.0,0.0
103,Not Faculty (TA/GA/Other),0.09090909090909091,0.0,0.0,0.027972027972027972,0.0,0.0,0.04195804195804196,0.0,0.0,0.027972027972027972,0.0,0.04895104895104895,0.6573426573426573,0.1048951048951049,0.0,0.0,0.0,0.0,0.0
103,Not Faculty (TA/GA/Other),0.11631944444444445,0.015625,0.03125,0.0763888888888889,0.015625,0.029513888888888888,0.11284722222222222,0.0,0.008680555555555556,0.03125,0.003472222222222222,0.06770833333333333,0.3802083333333333,0.10416666666666667,0.0,0.006944444444444444,0.0,0.0,0.0
103,Adjunct,0.13157894736842105,0.10526315789473684,0.0,0.10526315789473684,0.0,0.02631578947368421,0.42105263157894735,0.0,0.0,0.05263157894736842,0.02631578947368421,0.10526315789473684,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0
103,Not Faculty (TA/GA/Other),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6554054054054054,0.3310810810810811,0.0,0.013513513513513514,0.0,0.0,0.0
103,Not Faculty (TA/GA/Other),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47368421052631576,0.47368421052631576,0.0,0.05263157894736842,0.0,0.0,0.0
103,Not Faculty (TA/GA/Other),0.11363636363636363,0.0,0.045454545454545456,0.1590909090909091,0.06818181818181818,0.045454545454545456,0.18181818181818182,0.0,0.0,0.18181818181818182,0.0,0.20454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Not Faculty (TA/GA/Other),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0
103,Not Faculty (TA/GA/Other),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7567567567567568,0.23243243243243245,0.0,0.010810810810810811,0.0,0.0,0.0
103,Not Faculty (TA/GA/Other),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,0.21794871794871795,0.0,0.01282051282051282,0.0,0.0,0.0
103,Not Faculty (TA/GA/Other),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7655502392344498,0.22009569377990432,0.0,0.009569377990430622,0.0,0.0,0.0
103,Not Faculty (TA/GA/Other),0.19830028328611898,0.0084985835694051,0.0226628895184136,0.16997167138810199,0.019830028328611898,0.019830028328611898,0.1529745042492918,0.019830028328611898,0.0,0.059490084985835696,0.0056657223796034,0.059490084985835696,0.20679886685552407,0.053824362606232294,0.0028328611898017,0.0,0.0,0.0,0.0
